출고요청일,품목코드,출고수량,출고단위,납품번호,납품품목,주문단위,주문수량,출고중량,자재그룹명,자재유형명,item 번호
2016-04-04,30000183,15,EA,4003659592,2,EA,15,1.38,완제빵_완제빵,완제품,2
2016-04-04,30000186,15,EA,4003659592,3,EA,15,1.515,완제빵_완제빵,완제품,3
2016-04-04,30000579,2,PAC,4003659592,4,PAC,2,3.296,완제빵_완제빵,완제품,4
2016-04-04,30500872,7,EA,4003659592,5,EA,7,1.974,샌드위치_TLJ,완제품,5
2016-04-04,30500685,10,EA,4003659592,6,EA,10,2.93,샌드위치_TLJ,완제품,6
2016-04-04,30500684,7,EA,4003659592,7,EA,7,1.533,샌드위치_TLJ,완제품,7
2016-04-04,30500480,10,EA,4003659592,8,EA,10,2.18,샌드위치_TLJ,완제품,8
2016-04-04,30500873,7,EA,4003659592,9,EA,7,1.82,샌드위치_TLJ,완제품,9
2016-04-04,30500282,7,EA,4003659592,10,EA,7,1.631,샌드위치_TLJ,완제품,10
2016-04-04,40010482,6,EA,4003659592,11,EA,6,0.9,농산물가공품,원재료,11
2016-04-04,40010486,2,EA,4003659592,12,EA,2,1,농산물가공품,원재료,12
2016-04-04,40010484,2,EA,4003659592,13,EA,2,1,농산물가공품,원재료,13
2016-04-04,20000372,1,PAC,4003659744,1,PAC,1,30,OEM양과자,상품,1
2016-04-04,40000566,1,EA,4003659744,2,EA,1,1,식품첨가물,원재료,2
2016-04-04,20000679,15,EA,4003659744,3,EA,15,15,완제빵,상품,3
2016-04-04,20000689,10,EA,4003659744,4,EA,10,10,완제빵,상품,4
2016-04-04,20000411,8,EA,4003659744,5,EA,8,8,완제빵,상품,5
2016-04-04,20000389,3,PAC,4003659744,6,PAC,3,12,완제샌드위치,상품,6
2016-04-04,20015371,1,EA,4003659744,7,EA,1,1,OEM버터케익,상품,7
2016-04-04,20013715,5,EA,4003659744,8,EA,5,5,OEM선물류케익,상품,8
2016-04-04,20000687,7,EA,4003659744,9,EA,7,7,OEM선물류케익,상품,9
2016-04-04,20000678,5,EA,4003659744,10,EA,5,5,OEM선물류케익,상품,10
2016-04-04,20015436,2,EA,4003659744,11,EA,2,2,매입상품_매입선물류,상품,11
2016-04-04,20025763,2,EA,4003659744,12,EA,2,2,매입상품_매입선물류,상품,12
2016-04-04,20013767,2,EA,4003659744,13,EA,2,2,매입상품_매입선물류,상품,13
2016-04-04,20001561,2,PAC,4003659744,14,PAC,2,20,매입상품_쿠키및캔디,상품,14
2016-04-04,20001562,2,PAC,4003659744,15,PAC,2,20,매입상품_쿠키및캔디,상품,15
2016-04-04,20001563,2,PAC,4003659744,16,PAC,2,20,매입상품_쿠키및캔디,상품,16
2016-04-04,20000414,2,EA,4003659744,17,EA,2,2,OEM선물류케익,상품,17
2016-04-04,20000373,6,EA,4003659744,18,EA,6,6,OEM양과자,상품,18
2016-04-04,20000398,45,EA,4003659744,19,EA,45,45,OEM양과자,상품,19
2016-04-04,20000396,50,EA,4003659744,20,EA,50,50,OEM양과자,상품,20
2016-04-04,20000707,2,EA,4003659744,21,EA,2,2,OEM양과자,상품,21
2016-04-04,20000589,2,PAC,4003659744,22,PAC,2,48,OEM양과자,상품,22
2016-04-04,20000374,12,EA,4003659744,23,EA,12,12,OEM양과자,상품,23
2016-04-04,20026635,2,EA,4003659744,24,EA,2,2,OEM양과자,상품,24
2016-04-04,20000710,6,EA,4003659744,25,EA,6,6,OEM양과자,상품,25
2016-04-04,20000684,6,EA,4003659744,26,EA,6,6,OEM양과자,상품,26
2016-04-04,20000591,6,EA,4003659744,27,EA,6,6,OEM양과자,상품,27
2016-04-04,20025241,1,PAC,4003659744,28,PAC,1,10,매입상품_떡류,상품,28
2016-04-04,20014146,3,EA,4003659744,29,EA,3,3,매입상품_쿠키및캔디,상품,29
2016-04-04,20014147,3,EA,4003659744,30,EA,3,3,매입상품_쿠키및캔디,상품,30
2016-04-04,20014148,3,EA,4003659744,31,EA,3,3,매입상품_쿠키및캔디,상품,31
2016-04-04,20000473,10,EA,4003659744,32,EA,10,10,매입상품_음료,상품,32
2016-04-04,20000474,10,EA,4003659744,33,EA,10,10,매입상품_음료,상품,33
2016-04-04,20000472,10,EA,4003659744,34,EA,10,10,매입상품_음료,상품,34
2016-04-04,20000447,20,EA,4003659744,35,EA,20,20,매입상품_음료,상품,35
2016-04-04,30000170,1,PAC,4003659830,1,PAC,1,0.72,냉동생지_식빵,완제품,1
2016-04-04,30000167,1,PAC,4003659830,2,PAC,1,1.62,냉동생지_식빵,완제품,2
2016-04-04,40000959,2,EA,4003659830,3,EA,2,2,유지&유가공품,원재료,3
2016-04-04,40001104,3,EA,4003659830,4,EA,3,3,유지&유가공품,원재료,4
2016-04-04,30000204,1,PAC,4003659830,5,PAC,1,0.8,냉동생지_식빵,완제품,5
2016-04-04,30000209,1,PAC,4003659830,6,PAC,1,1.2,냉동생지_식빵,완제품,6
2016-04-04,30000281,1,PAC,4003659830,7,PAC,1,0.64,냉동생지_식빵,완제품,7
2016-04-04,30000280,1,PAC,4003659830,8,PAC,1,1.76,냉동생지_식빵,완제품,8
2016-04-04,30000552,1,PAC,4003659830,9,PAC,1,0.45,냉동생지_과자빵,완제품,9
2016-04-04,30000442,1,PAC,4003659830,10,PAC,1,0.9,냉동생지_과자빵,완제품,10
2016-04-04,40014553,1,EA,4003659830,11,EA,1,1,기타가공식품류,원재료,11
2016-04-04,20022569,1,PAC,4003659830,12,PAC,1,8,매입생지,상품,12
2016-04-04,30000104,1,PAC,4003659830,13,PAC,1,2.08,냉동생지_식빵,완제품,13
2016-04-04,30000052,1,PAC,4003659830,14,PAC,1,1.6,냉동생지_패스츄리,완제품,14
2016-04-04,30000283,1,PAC,4003659830,15,PAC,1,2.52,냉동생지_식빵,완제품,15
2016-04-04,30000022,1,PAC,4003659830,16,PAC,1,2.2,냉동생지_식빵,완제품,16
2016-04-04,30000432,2,PAC,4003659830,17,PAC,2,2.2,냉동생지_과자빵,완제품,17
2016-04-04,30000431,1,PAC,4003659830,18,PAC,1,0.2,냉동생지_패스츄리,완제품,18
2016-04-04,30000406,1,PAC,4003659830,19,PAC,1,1.2,냉동생지_식빵,완제품,19
2016-04-04,20022524,1,PAC,4003659830,20,PAC,1,10,매입생지,상품,20
2016-04-04,30000159,2,PAC,4003659830,21,PAC,2,4,냉동생지_과자빵,완제품,21
2016-04-04,20001362,2,PAC,4003659830,22,PAC,2,24,매입생지,상품,22
2016-04-04,30000439,1,PAC,4003659830,23,PAC,1,1,냉동생지_과자빵,완제품,23
2016-04-04,30000239,2,PAC,4003659830,24,PAC,2,0.92,냉동생지_식빵,완제품,24
2016-04-04,30000027,1,PAC,4003659830,25,PAC,1,0.87,냉동생지_레온,완제품,25
2016-04-04,30000346,1,PAC,4003659830,26,PAC,1,1.95,냉동생지_패스츄리,완제품,26
2016-04-04,30000003,2,PAC,4003659830,27,PAC,2,2.8,냉동생지_과자빵,완제품,27
2016-04-04,30000005,2,PAC,4003659830,28,PAC,2,1.1,냉동생지_과자빵,완제품,28
2016-04-04,30000165,1,PAC,4003659830,29,PAC,1,1.35,냉동생지_과자빵,완제품,29
2016-04-04,30000418,1,PAC,4003659830,30,PAC,1,1.425,냉동생지_과자빵,완제품,30
2016-04-04,30000548,2,PAC,4003659830,31,PAC,2,0.9,냉동생지_과자빵,완제품,31
2016-04-04,30000489,1,PAC,4003659830,32,PAC,1,0.8,냉동생지_과자빵,완제품,32
2016-04-04,30000317,1,PAC,4003659830,33,PAC,1,0.72,냉동생지_과자빵,완제품,33
2016-04-04,30000300,1,PAC,4003659830,34,PAC,1,1.23,냉동생지_과자빵,완제품,34
2016-04-04,30000169,1,PAC,4003659830,35,PAC,1,1.8,냉동생지_과자빵,완제품,35
2016-04-04,30000006,2,PAC,4003659830,36,PAC,2,2.7,냉동생지_과자빵,완제품,36
2016-04-04,30500582,1,PAC,4003659830,37,PAC,1,1,냉동생지_과자빵,완제품,37
2016-04-04,30000242,2,PAC,4003659830,38,PAC,2,2.4,냉동생지_레온,완제품,38
2016-04-04,30000058,1,PAC,4003659830,39,PAC,1,0.9,냉동생지_과자빵,완제품,39
2016-04-04,30000088,1,PAC,4003659830,40,PAC,1,1.28,냉동생지_과자빵,완제품,40
2016-04-04,30000121,1,PAC,4003659830,41,PAC,1,1.275,냉동생지_과자빵,완제품,41
2016-04-04,30000101,1,PAC,4003659830,42,PAC,1,1.275,냉동생지_과자빵,완제품,42
2016-04-04,30000100,1,PAC,4003659830,43,PAC,1,1.35,냉동생지_과자빵,완제품,43
2016-04-04,30000015,1,PAC,4003659830,44,PAC,1,0.7,냉동생지_과자빵,완제품,44
2016-04-04,30000220,1,PAC,4003659830,45,PAC,1,1.275,냉동생지_과자빵,완제품,45
2016-04-04,30500766,1,PAC,4003659830,46,PAC,1,1.1,냉동생지_과자빵,완제품,46
2016-04-04,30000303,1,PAC,4003659830,47,PAC,1,0.72,냉동생지_과자빵,완제품,47
2016-04-04,30000097,2,PAC,4003659830,48,PAC,2,1.4,냉동생지_과자빵,완제품,48
2016-04-04,30000014,1,PAC,4003659830,49,PAC,1,2,냉동생지_식빵,완제품,49
2016-04-04,20001518,1,PAC,4003659830,50,PAC,1,12,매입생지,상품,50
2016-04-04,30000016,1,PAC,4003659830,51,PAC,1,0.9,냉동생지_레온,완제품,51
2016-04-04,30000162,1,PAC,4003659830,52,PAC,1,0.8,냉동생지_과자빵,완제품,52
2016-04-04,30000132,1,PAC,4003659830,53,PAC,1,1.8,냉동생지_식빵,완제품,53
2016-04-04,30000057,1,PAC,4003659830,54,PAC,1,1.5,냉동생지_식빵,완제품,54
2016-04-04,20020809,1,PAC,4003659830,55,PAC,1,5,매입생지,상품,55
2016-04-04,30000142,1,PAC,4003659830,56,PAC,1,1.98,냉동생지_식빵,완제품,56
2016-04-04,30500486,1,PAC,4003659830,57,PAC,1,1.8,냉동생지_식빵,완제품,57
2016-04-04,30000155,1,PAC,4003659830,58,PAC,1,1.9,냉동생지_패스츄리,완제품,58
2016-04-04,30000156,1,PAC,4003659830,59,PAC,1,1.75,냉동생지_식빵,완제품,59
2016-04-04,30000018,1,PAC,4003659830,60,PAC,1,2.16,냉동생지_식빵,완제품,60
2016-04-04,30000025,1,PAC,4003659830,61,PAC,1,2.6,냉동생지_패스츄리,완제품,61
2016-04-04,30500587,1,PAC,4003659830,62,PAC,1,1.3,냉동생지_패스츄리,완제품,62
2016-04-04,30000158,1,PAC,4003659830,63,PAC,1,2,냉동생지_패스츄리,완제품,63
2016-04-04,30000323,1,PAC,4003659830,64,PAC,1,1.32,냉동생지_패스츄리,완제품,64
2016-04-04,30000020,1,PAC,4003659830,65,PAC,1,1.5,냉동생지_패스츄리,완제품,65
2016-04-04,30000021,2,PAC,4003659830,66,PAC,2,1.2,냉동생지_패스츄리,완제품,66
2016-04-04,20001520,2,PAC,4003659830,67,PAC,2,18,매입생지,상품,67
2016-04-04,30000138,1,PAC,4003659830,68,PAC,1,0.825,냉동생지_패스츄리,완제품,68
2016-04-04,30000019,1,PAC,4003659830,69,PAC,1,0.96,냉동생지_패스츄리,완제품,69
2016-04-04,20014123,1,PAC,4003659830,70,PAC,1,12,매입생지,상품,70
2016-04-04,30500839,1,PAC,4003659830,71,PAC,1,1.7,냉동생지_과자빵,완제품,71
2016-04-04,30000322,1,PAC,4003659830,72,PAC,1,2.2,냉동생지_과자빵,완제품,72
2016-04-04,30000161,1,PAC,4003659830,73,PAC,1,1.125,냉동생지_과자빵,완제품,73
2016-04-04,20001368,1,PAC,4003659830,74,PAC,1,10,매입생지,상품,74
2016-04-04,30000009,1,PAC,4003659830,75,PAC,1,1,냉동생지_과자빵,완제품,75
2016-04-04,20001230,1,PAC,4003659830,76,PAC,1,10,매입생지,상품,76
2016-04-04,30000119,1,PAC,4003659830,77,PAC,1,1.7,냉동생지_과자빵,완제품,77
2016-04-04,30500864,1,PAC,4003659830,78,PAC,1,0.9,냉동생지_레온,완제품,78
2016-04-04,30000424,1,PAC,4003659830,79,PAC,1,1.275,냉동생지_레온,완제품,79
2016-04-04,30000134,1,PAC,4003659830,80,PAC,1,1.7,냉동생지_레온,완제품,80
2016-04-04,30000011,1,PAC,4003659830,81,PAC,1,1,냉동생지_패스츄리,완제품,81
2016-04-04,30000133,1,PAC,4003659830,82,PAC,1,2,냉동생지_과자빵,완제품,82
2016-04-04,30000462,1,PAC,4003659830,83,PAC,1,1,냉동생지_레온,완제품,83
2016-04-04,40000571,1,EA,4003659830,84,EA,1,1,식품첨가물,원재료,84
2016-04-04,40000022,1,EA,4003659830,85,EA,1,0.1,식품첨가물,원재료,85
2016-04-04,30500327,1,EA,4003659830,86,EA,1,0.5,가열 _기타,완제품,86
2016-04-04,30000336,2,EA,4003659830,87,EA,2,1,크림류_크림류,완제품,87
2016-04-04,40001571,2,EA,4003659830,88,EA,2,36,밀가루&당분류,원재료,88
2016-04-04,40000249,1,EA,4003659830,89,EA,1,1,유지&유가공품,원재료,89
2016-04-04,40001930,2,EA,4003659830,90,EA,2,0.85,통조림류,원재료,90
2016-04-04,30000337,1,EA,4003659830,91,EA,1,0.3,크림류_크림류,완제품,91
2016-04-04,40000810,1,EA,4003659830,92,EA,1,1,식품첨가물,원재료,92
2016-04-04,40000305,1,EA,4003659830,93,EA,1,0.5,축산물가공품,원재료,93
2016-04-04,30000335,1,EA,4003659830,94,EA,1,0.5,크림류_크림류,완제품,94
2016-04-04,40001848,1,EA,4003659830,95,EA,1,0.45,밀가루&당분류,원재료,95
2016-04-04,30000340,1,EA,4003659830,96,EA,1,1,크림류_크림류,완제품,96
2016-04-04,30000338,1,EA,4003659830,97,EA,1,0.5,크림류_크림류,완제품,97
2016-04-04,30000339,1,EA,4003659830,98,EA,1,0.5,크림류_크림류,완제품,98
2016-04-04,30000341,2,EA,4003659830,99,EA,2,1,크림류_크림류,완제품,99
2016-04-04,40000795,2,EA,4003659830,100,EA,2,1,유지&유가공품,원재료,100
2016-04-04,40001217,2,EA,4003659830,101,EA,2,2,축산물가공품,원재료,101
2016-04-04,40002352,1,EA,4003659830,102,EA,1,0.5,식품첨가물,원재료,102
2016-04-04,40002392,1,EA,4003659830,103,EA,1,3.3,소스류,원재료,103
2016-04-04,40000509,1,EA,4003659830,104,EA,1,0.3,식품첨가물,원재료,104
2016-04-04,40001300,5,EA,4003659830,105,EA,5,2.5,유지&유가공품,원재료,105
2016-04-04,41001668,3,PAC,4003659830,106,PAC,3,90,용기류,포장재,106
2016-04-04,40012605,5,EA,4003659830,107,EA,5,2,축산물가공품,원재료,107
2016-04-04,30500250,1,EA,4003659830,108,EA,1,1,드레싱_드레싱류,완제품,108
2016-04-04,40000991,3,EA,4003659830,109,EA,3,1.5,축산물가공품,원재료,109
2016-04-04,30500390,3,EA,4003659830,110,EA,3,1.5,드레싱_샐러드류,완제품,110
2016-04-04,40012603,5,EA,4003659830,111,EA,5,0.75,유지&유가공품,원재료,111
2016-04-04,40001163,1,EA,4003659830,112,EA,1,3,과&채가공품,원재료,112
2016-04-04,30500247,5,EA,4003659830,113,EA,5,2.5,드레싱_샐러드류,완제품,113
2016-04-04,40012405,1,EA,4003659830,114,EA,1,1,소스류,원재료,114
2016-04-04,40012627,2,EA,4003659830,115,EA,2,2,유지&유가공품,원재료,115
2016-04-04,20000648,2,PAC,4003659830,116,PAC,2,8,완제빵,상품,116
2016-04-04,20000709,2,PAC,4003659830,117,PAC,2,12,완제빵,상품,117
2016-04-04,20000691,20,EA,4003659830,118,EA,20,20,완제빵,상품,118
2016-04-04,20000688,15,EA,4003659830,119,EA,15,15,완제빵,상품,119
2016-04-04,30000098,1,EA,4003659830,121,EA,1,0.417,케익류_버터케익,완제품,121
2016-04-04,30000117,1,EA,4003659830,122,EA,1,0.425,케익류_버터케익,완제품,122
2016-04-04,30500563,1,EA,4003659830,125,EA,1,0.7,반제케익_치즈케익,완제품,125
2016-04-04,30000246,7,EA,4003659830,126,EA,7,4.837,반제케익_선물류,완제품,126
2016-04-04,30500728,7,EA,4003659830,127,EA,7,3.5,반제케익_선물류,완제품,127
2016-04-04,30000381,7,EA,4003659830,128,EA,7,2.8,케익류_선물류,완제품,128
2016-04-04,30000041,36,EA,4003659830,129,EA,36,3.6,케익류_양과자,완제품,129
2016-04-04,20013718,2,EA,4003659830,130,EA,2,2,매입상품_쿠키및캔디,상품,130
2016-04-04,20001462,1,PAC,4003659830,131,PAC,1,6,매입상품_CJ상품,상품,131
2016-04-04,20001464,1,PAC,4003659830,133,PAC,1,6,매입상품_CJ상품,상품,133
2016-04-04,20001465,1,PAC,4003659830,134,PAC,1,6,매입상품_CJ상품,상품,134
2016-04-04,20001645,1,PAC,4003659830,135,PAC,1,10,매입상품_음료,상품,135
2016-04-04,41000993,1,PAC,4003659830,137,PAC,1,500,리본&띠지류,포장재,137
2016-04-04,41003047,3,PAC,4003659830,138,PAC,3,600,포장류(테이크아웃),포장재,138
2016-04-04,41001026,5,PAC,4003659830,139,PAC,5,250,커피음료용포장재류,포장재,139
2016-04-04,41001067,1,PAC,4003659830,140,PAC,1,2000,내포장재류,포장재,140
2016-04-04,41001543,5,PAC,4003659830,141,PAC,5,2000,소모성자재류,포장재,141
2016-04-04,41001213,1,PAC,4003659830,142,PAC,1,100,커피음료용포장재류,포장재,142
2016-04-04,41001201,1,PAC,4003659830,143,PAC,1,200,커피음료용포장재류,포장재,143
2016-04-04,40015246,1,EA,4003659830,144,EA,1,1,음료&디저트류,원재료,144
2016-04-04,40001791,3,EA,4003659830,145,EA,3,4.5,음료&디저트류,원재료,145
2016-04-04,40015188,2,PAC,4003659830,146,PAC,2,20,음료&디저트류,원재료,146
2016-04-04,40015243,1,EA,4003659830,147,EA,1,1,음료&디저트류,원재료,147
2016-04-04,40013160,1,PAC,4003659830,148,PAC,1,30,음료&디저트류,원재료,148
2016-04-04,40002296,1,EA,4003659830,149,EA,1,0.75,식품첨가물,원재료,149
2016-04-04,41002958,7,PAC,4003659830,150,PAC,7,350,커피음료용포장재류,포장재,150
2016-04-04,41001138,1,PAC,4003659830,151,PAC,1,1000,소모성자재류,포장재,151
2016-04-04,41001060,1,PAC,4003659830,152,PAC,1,50,커피음료용포장재류,포장재,152
2016-04-04,41001061,4,PAC,4003659830,153,PAC,4,200,커피음료용포장재류,포장재,153
2016-04-04,91000053,1,EA,4003665565,10,EA,1,1,무상판촉물,무상판촉물,10
2016-04-04,91000050,1,EA,4003665903,10,EA,1,1,무상판촉물,무상판촉물,10
2016-04-04,,526,EA,,,,,8224.863,,,
,,151,PAC,,,,,,,,
2016-04-05,30500922,1,PAC,4003670194,1,PAC,1,1.5,냉동생지_과자빵,완제품,1
2016-04-05,30500923,1,PAC,4003670194,2,PAC,1,0.84,냉동생지_패스츄리,완제품,2
2016-04-05,20022379,1,PAC,4003671287,1,PAC,1,40,매입상품_빙과류,상품,1
2016-04-05,20022376,1,PAC,4003671287,2,PAC,1,40,매입상품_빙과류,상품,2
2016-04-05,20022378,1,PAC,4003671287,3,PAC,1,40,매입상품_빙과류,상품,3
2016-04-05,41001379,1,EA,4003671649,1,EA,1,1,지함&받침류,포장재,1
2016-04-05,30000186,25,EA,4003671649,2,EA,25,2.525,완제빵_완제빵,완제품,2
2016-04-05,30000185,25,EA,4003671649,3,EA,25,1.5,완제빵_완제빵,완제품,3
2016-04-05,41001379,1,EA,4003671649,4,EA,1,1,지함&받침류,포장재,4
2016-04-05,30000183,15,EA,4003671649,5,EA,15,1.38,완제빵_완제빵,완제품,5
2016-04-05,30000579,2,PAC,4003671649,6,PAC,2,3.296,완제빵_완제빵,완제품,6
2016-04-05,30500872,7,EA,4003671649,7,EA,7,1.974,샌드위치_TLJ,완제품,7
2016-04-05,30500685,10,EA,4003671649,8,EA,10,2.93,샌드위치_TLJ,완제품,8
2016-04-05,30500684,7,EA,4003671649,9,EA,7,1.533,샌드위치_TLJ,완제품,9
2016-04-05,30500480,10,EA,4003671649,10,EA,10,2.18,샌드위치_TLJ,완제품,10
2016-04-05,30500873,7,EA,4003671649,11,EA,7,1.82,샌드위치_TLJ,완제품,11
2016-04-05,30500282,7,EA,4003671649,12,EA,7,1.631,샌드위치_TLJ,완제품,12
2016-04-05,40013553,3,PAC,4003671969,1,PAC,3,12,식품첨가물,원재료,1
2016-04-05,20000648,2,PAC,4003671969,2,PAC,2,8,완제빵,상품,2
2016-04-05,20000709,2,PAC,4003671969,3,PAC,2,12,완제빵,상품,3
2016-04-05,20000679,13,EA,4003671969,4,EA,13,13,완제빵,상품,4
2016-04-05,20000691,15,EA,4003671969,5,EA,15,15,완제빵,상품,5
2016-04-05,20000689,10,EA,4003671969,6,EA,10,10,완제빵,상품,6
2016-04-05,20000688,15,EA,4003671969,7,EA,15,15,완제빵,상품,7
2016-04-05,20000411,8,EA,4003671969,8,EA,8,8,완제빵,상품,8
2016-04-05,20000389,3,PAC,4003671969,9,PAC,3,12,완제샌드위치,상품,9
2016-04-05,30000141,1,EA,4003671969,10,EA,1,0.527,케익류_버터케익,완제품,10
2016-04-05,20000513,1,EA,4003671969,11,EA,1,1,OEM버터케익,상품,11
2016-04-05,30000306,1,EA,4003671969,12,EA,1,0.385,케익류_버터케익,완제품,12
2016-04-05,30000054,1,EA,4003671969,13,EA,1,0.59,케익류_버터케익,완제품,13
2016-04-05,30500494,1,EA,4003671969,14,EA,1,0.615,케익류_버터케익,완제품,14
2016-04-05,30000116,1,EA,4003671969,15,EA,1,0.773,케익류_버터케익,완제품,15
2016-04-05,20013715,6,EA,4003671969,16,EA,6,6,OEM선물류케익,상품,16
2016-04-05,20000687,6,EA,4003671969,17,EA,6,6,OEM선물류케익,상품,17
2016-04-05,30000246,7,EA,4003671969,18,EA,7,4.837,반제케익_선물류,완제품,18
2016-04-05,30500728,6,EA,4003671969,19,EA,6,3,반제케익_선물류,완제품,19
2016-04-05,30000381,7,EA,4003671969,20,EA,7,2.8,케익류_선물류,완제품,20
2016-04-05,20000678,6,EA,4003671969,21,EA,6,6,OEM선물류케익,상품,21
2016-04-05,20015436,2,EA,4003671969,22,EA,2,2,매입상품_매입선물류,상품,22
2016-04-05,20013767,2,EA,4003671969,23,EA,2,2,매입상품_매입선물류,상품,23
2016-04-05,20001562,1,PAC,4003671969,24,PAC,1,10,매입상품_쿠키및캔디,상품,24
2016-04-05,20001563,1,PAC,4003671969,25,PAC,1,10,매입상품_쿠키및캔디,상품,25
2016-04-05,20000414,2,EA,4003671969,26,EA,2,2,OEM선물류케익,상품,26
2016-04-05,30000041,36,EA,4003671969,27,EA,36,3.6,케익류_양과자,완제품,27
2016-04-05,20000373,6,EA,4003671969,28,EA,6,6,OEM양과자,상품,28
2016-04-05,20000398,45,EA,4003671969,29,EA,45,45,OEM양과자,상품,29
2016-04-05,20000396,50,EA,4003671969,30,EA,50,50,OEM양과자,상품,30
2016-04-05,20000707,2,EA,4003671969,31,EA,2,2,OEM양과자,상품,31
2016-04-05,20000589,2,PAC,4003671969,32,PAC,2,48,OEM양과자,상품,32
2016-04-05,20000374,12,EA,4003671969,33,EA,12,12,OEM양과자,상품,33
2016-04-05,20000710,6,EA,4003671969,34,EA,6,6,OEM양과자,상품,34
2016-04-05,20000684,6,EA,4003671969,35,EA,6,6,OEM양과자,상품,35
2016-04-05,20000591,6,EA,4003671969,36,EA,6,6,OEM양과자,상품,36
2016-04-05,20025241,1,PAC,4003671969,37,PAC,1,10,매입상품_떡류,상품,37
2016-04-05,20001589,1,PAC,4003671969,38,PAC,1,24,매입상품_쿠키및캔디,상품,38
2016-04-05,20001462,1,PAC,4003671969,39,PAC,1,6,매입상품_CJ상품,상품,39
2016-04-05,20001464,1,PAC,4003671969,40,PAC,1,6,매입상품_CJ상품,상품,40
2016-04-05,20001645,1,PAC,4003671969,41,PAC,1,10,매입상품_음료,상품,41
2016-04-05,20000473,10,EA,4003671969,42,EA,10,10,매입상품_음료,상품,42
2016-04-05,20000474,10,EA,4003671969,43,EA,10,10,매입상품_음료,상품,43
2016-04-05,20000472,10,EA,4003671969,44,EA,10,10,매입상품_음료,상품,44
2016-04-05,20000447,15,EA,4003671969,45,EA,15,15,매입상품_음료,상품,45
2016-04-05,20001544,1,PAC,4003671969,46,PAC,1,10,매입상품_음료,상품,46
2016-04-05,41002958,10,PAC,4003671969,47,PAC,10,500,커피음료용포장재류,포장재,47
2016-04-05,41001225,1,PAC,4003671969,48,PAC,1,500,리본&띠지류,포장재,48
2016-04-05,41001513,1,PAC,4003671969,49,PAC,1,10,지함&받침류,포장재,49
2016-04-05,41002066,2,EA,4003671969,50,EA,2,2,소모성자재류,포장재,50
2016-04-05,41001555,1,PAC,4003671969,51,PAC,1,500,리본&띠지류,포장재,51
2016-04-05,41001060,1,PAC,4003671969,52,PAC,1,50,커피음료용포장재류,포장재,52
2016-04-05,41001061,10,PAC,4003671969,53,PAC,10,500,커피음료용포장재류,포장재,53
2016-04-05,41001201,2,PAC,4003671969,54,PAC,2,400,커피음료용포장재류,포장재,54
2016-04-05,41001291,1,PAC,4003671969,55,PAC,1,1000,커피음료용포장재류,포장재,55
2016-04-05,40015188,3,PAC,4003671969,58,PAC,3,30,음료&디저트류,원재료,58
2016-04-05,40015245,2,EA,4003671969,59,EA,2,2,음료&디저트류,원재료,59
2016-04-05,40002373,1,EA,4003671969,60,EA,1,0.75,식품첨가물,원재료,60
2016-04-05,40002296,1,EA,4003671969,61,EA,1,0.75,식품첨가물,원재료,61
2016-04-05,40001361,1,PAC,4003671969,62,PAC,1,0.03,음료&디저트류,원재료,62
2016-04-05,41003047,2,PAC,4003671969,63,PAC,2,400,포장류(테이크아웃),포장재,63
2016-04-05,30000204,1,PAC,4003671969,64,PAC,1,0.8,냉동생지_식빵,완제품,64
2016-04-05,30000209,1,PAC,4003671969,65,PAC,1,1.2,냉동생지_식빵,완제품,65
2016-04-05,30000281,1,PAC,4003671969,66,PAC,1,0.64,냉동생지_식빵,완제품,66
2016-04-05,30000280,1,PAC,4003671969,67,PAC,1,1.76,냉동생지_식빵,완제품,67
2016-04-05,30000552,1,PAC,4003671969,68,PAC,1,0.45,냉동생지_과자빵,완제품,68
2016-04-05,30000442,1,PAC,4003671969,69,PAC,1,0.9,냉동생지_과자빵,완제품,69
2016-04-05,30500664,1,PAC,4003671969,70,PAC,1,1,냉동생지_과자빵,완제품,70
2016-04-05,30500665,1,PAC,4003671969,71,PAC,1,0.28,냉동생지_레온,완제품,71
2016-04-05,40014553,1,EA,4003671969,72,EA,1,1,기타가공식품류,원재료,72
2016-04-05,20022569,1,PAC,4003671969,73,PAC,1,8,매입생지,상품,73
2016-04-05,30000052,1,PAC,4003671969,74,PAC,1,1.6,냉동생지_패스츄리,완제품,74
2016-04-05,30000283,1,PAC,4003671969,75,PAC,1,2.52,냉동생지_식빵,완제품,75
2016-04-05,30500865,1,PAC,4003671969,76,PAC,1,2.2,냉동생지_과자빵,완제품,76
2016-04-05,30000432,1,PAC,4003671969,77,PAC,1,1.1,냉동생지_과자빵,완제품,77
2016-04-05,30000431,1,PAC,4003671969,78,PAC,1,0.2,냉동생지_패스츄리,완제품,78
2016-04-05,20022524,1,PAC,4003671969,79,PAC,1,10,매입생지,상품,79
2016-04-05,30000159,2,PAC,4003671969,80,PAC,2,4,냉동생지_과자빵,완제품,80
2016-04-05,20001362,2,PAC,4003671969,81,PAC,2,24,매입생지,상품,81
2016-04-05,30000439,1,PAC,4003671969,82,PAC,1,1,냉동생지_과자빵,완제품,82
2016-04-05,30000239,1,PAC,4003671969,83,PAC,1,0.46,냉동생지_식빵,완제품,83
2016-04-05,30000027,1,PAC,4003671969,84,PAC,1,0.87,냉동생지_레온,완제품,84
2016-04-05,30000003,2,PAC,4003671969,85,PAC,2,2.8,냉동생지_과자빵,완제품,85
